319	78
320	187
321	91
322	233
323	4
324	183
325	235
326	205
327	25
328	13
329	71
330	43
331	64
332	95
333	248
334	14
335	104
336	66
337	184
338	85
339	22
340	157
341	113
342	101
343	193
344	146
345	233
346	57
347	250
348	128
349	100
350	205
351	138
352	32
353	30
354	28
355	123
356	102
357	99
358	212
359	42
360	10
361	76
362	40
363	157
364	184
365	218
366	27
367	35
368	32
369	101
370	36
371	192
372	241
373	162
374	161
375	168
376	112
377	185
378	91
379	38
380	243
381	236
382	191
383	71
384	249
385	178
386	165
387	70
388	243
389	5
390	220
391	57
392	37
393	226
394	148
395	199
396	115
397	62
398	175
399	142
400	61
401	193
402	37
403	33
404	228
405	159
406	129
407	209
408	244
409	173
410	40
411	110
412	116
413	171
414	31
415	134
416	237
417	182
418	15
419	111
420	123
421	73
422	76
423	120
424	87
425	162
426	5
427	79
428	133
429	88
430	94
431	167
432	179
433	218
434	222
435	150
436	133
437	148
438	180
439	132
440	68
441	85
442	190
443	201
444	168
445	213
446	144
447	159
448	99
449	180
450	172
451	14
452	7
453	172
454	135
455	152
456	183
457	129
458	179
459	215
460	204
461	111
462	47
463	112
464	176
465	173
466	201
467	43
468	249
469	105
470	60
471	135
472	139
473	202
474	225
475	73
476	63
477	213
478	142
479	244
480	240
481	195
482	190
483	204
484	13
485	34
486	188
487	163
488	15
489	64
490	75
491	167
492	198
493	115
494	21
495	102
496	239
497	182
498	38
499	122
500	30
Class Times	100
Rooms	20
1	847
2	959
3	293
4	32
5	747
6	567
7	747
8	650
9	455
10	276
11	768
12	952
13	228
14	177
15	820
16	549
17	489
18	187
19	121
20	288
Classes	2000
Teachers	1000
1	582
2	742
3	743
4	203
5	419
6	720
7	156
8	229
9	506
10	402
11	389
12	652
13	939
14	327
15	18
16	772
17	183
18	929
19	29
20	712
21	459
22	391
23	293
24	402
25	277
26	279
27	99
28	447
29	242
30	407
31	430
32	560
33	557
34	390
35	579
36	864
37	207
38	707
39	108
40	670
41	419
42	21
43	444
44	893
45	529
46	458
47	33
48	451
49	630
50	590
51	514
52	534
53	567
54	659
55	900
56	387
57	636
58	62
59	23
60	975
61	490
62	147
63	226
64	49
65	676
66	687
67	411
68	361
69	195
70	207
71	387
72	228
73	770
74	45
75	176
76	868
77	783
78	247
79	470
80	709
81	371
82	182
83	62
84	698
85	879
86	130
87	472
88	870
89	90
90	809
91	564
92	635
93	572
94	181
95	994
96	181
97	467
98	457
99	456
100	814
101	593
102	606
103	803
104	125
105	161
106	214
107	56
108	470
109	620
110	18
111	545
112	22
113	327
114	159
115	999
116	486
117	297
118	51
119	461
120	710
121	162
122	899
123	597
124	734
125	611
126	595
127	155
128	94
129	797
130	671
131	245
132	349
133	771
134	996
135	358
136	106
137	754
138	325
139	935
140	276
141	637
142	678
143	132
144	707
145	170
146	122
147	657
148	646
149	35
150	64
151	178
152	196
153	879
154	692
155	355
156	825
157	6
158	303
159	719
160	227
161	213
162	680
163	163
164	238
165	162
166	298
167	942
168	614
169	84
170	591
171	816
172	411
173	817
174	740
175	144
176	224
177	511
178	81
179	533
180	21
181	527
182	401
183	521
184	6
185	250
186	477
187	132
188	119
189	962
190	700
191	453
192	607
193	635
194	844
195	126
196	802
197	660
198	703
199	640
200	827
201	316
202	101
203	634
204	494
205	733
206	212
207	267
208	675
209	164
210	552
211	515
212	234
213	592
214	612
215	61
216	949
217	1
218	714
219	369
220	527
221	947
222	914
223	244
224	722
225	609
226	938
227	872
228	22
229	599
230	592
231	724
232	27
233	388
234	843
235	149
236	96
237	482
238	164
239	130
240	554
241	268
242	954
243	911
244	836
245	168
246	871
247	803
248	49
249	729
250	658
251	381
252	232
253	375
254	987
255	898
256	733
257	471
258	777
259	395
260	587
261	620
262	277
263	84
264	474
265	153
266	778
267	807
268	869
269	51
270	144
271	284
272	40
273	332
274	876
275	372
276	914
277	600
278	719
279	804
280	559
281	519
282	660
283	178
284	581
285	127
286	244
287	88
288	120
289	362
290	696
291	525
292	1000
293	80
294	913
295	512
296	743
297	595
298	433
299	2
300	789
301	523
302	893
303	488
304	201
305	923
306	468
307	354
308	503
309	423
310	12
311	225
312	426
313	916
314	567
315	154
316	358
317	664
318	991
319	538
320	855
321	474
322	835
323	361
324	219
325	611
326	93
327	440
328	242
329	137
330	204
331	468
332	392
333	547
334	787
335	514
336	561
337	997
338	717
339	268
340	508
341	103
342	109
343	818
344	36
345	808
346	94
347	650
348	246
349	655
350	938
351	357
352	167
353	377
354	750
355	742
356	665
357	818
358	492
359	866
360	33
361	958
362	14
363	887
364	39
365	262
366	355
367	86
368	116
369	924
370	841
371	880
372	647
373	292
374	363
375	971
376	106
377	529
378	153
379	807
380	993
381	348
382	892
383	766
384	73
385	916
386	531
387	751
388	546
389	583
390	673
391	845
392	952
393	442
394	996
395	966
396	868
397	551
398	149
399	261
400	283
401	97
402	142
403	335
404	174
405	968
406	992
407	945
408	642
409	226
410	406
411	443
412	891
413	653
414	869
415	579
416	270
417	469
418	548
419	775
420	756
421	82
422	969
423	543
424	258
425	145
426	828
427	861
428	152
429	502
430	608
431	964
432	557
433	34
434	349
435	371
436	650
437	674
438	815
439	725
440	900
441	973
442	759
443	826
444	739
445	998
446	665
447	350
448	970
449	749
450	335
451	968
452	39
453	457
454	779
455	285
456	713
457	485
458	479
459	631
460	499
461	262
462	954
463	9
464	658
465	201
466	310
467	845
468	662
469	777
470	388
471	111
472	541
473	354
474	185
475	66
476	205
477	81
478	458
479	839
480	493
481	166
482	666
483	891
484	663
485	990
486	332
487	258
488	638
489	464
490	121
491	46
492	344
493	852
494	230
495	145
496	238
497	138
498	93
499	77
500	801
501	459
502	821
503	286
504	774
505	741
506	254
507	167
508	975
509	576
510	74
511	168
512	366
513	814
514	607
515	890
516	488
517	370
518	829
519	318
520	504
521	115
522	275
523	25
524	210
525	175
526	121
527	389
528	330
529	230
530	636
531	849
532	253
533	875
534	65
535	304
536	749
537	624
538	359
539	5
540	412
541	856
542	726
543	936
544	560
545	970
546	718
547	111
548	150
549	265
550	931
551	604
552	125
553	756
554	442
555	319
556	615
557	26
558	197
559	894
560	343
561	195
562	519
563	270
564	213
565	173
566	870
567	774
568	568
569	399
570	287
571	563
572	320
573	626
574	781
575	688
576	693
577	735
578	918
579	298
580	559
581	718
582	7
583	757
584	65
585	356
586	648
587	425
588	32
589	771
590	14
591	675
592	281
593	175
594	877
595	669
596	995
597	259
598	558
599	993
600	337
601	678
602	351
603	772
604	385
605	645
606	673
607	896
608	386
609	87
610	229
611	901
612	217
613	46
614	305
615	234
616	826
617	160
618	824
619	384
620	150
621	758
622	786
623	563
624	585
625	881
626	302
627	821
628	528
629	476
630	974
631	293
632	973
633	987
634	347
635	35
636	953
637	984
638	177
639	261
640	812
641	843
642	85
643	548
644	902
645	510
646	290
647	372
648	884
649	867
650	712
651	820
652	450
653	902
654	379
655	72
656	424
657	532
658	467
659	614
660	643
661	922
662	915
663	447
664	895
665	964
666	260
667	156
668	850
669	74
670	338
671	91
672	295
673	481
674	890
675	199
676	260
677	604
678	401
679	34
680	416
681	783
682	466
683	573
684	759
685	280
686	674
687	862
688	177
689	375
690	512
691	429
692	420
693	281
694	921
695	574
696	920
697	47
698	428
699	352
700	737
701	907
702	696
703	317
704	515
705	92
706	644
707	396
708	828
709	264
710	632
711	538
712	799
713	935
714	642
715	439
716	946
717	622
718	946
719	291
720	83
721	709
722	59
723	700
724	337
725	787
726	283
727	922
728	347
729	815
730	625
731	409
732	960
733	944
734	410
735	452
736	556
737	317
738	429
739	764
740	151
741	799
742	481
743	811
744	96
745	710
746	264
747	287
748	112
749	686
750	25
751	871
752	781
753	801
754	627
755	684
756	44
757	222
758	706
759	535
760	180
761	883
762	205
763	117
764	516
765	308
766	52
767	708
768	525
769	782
770	971
771	983
772	779
773	671
774	7
775	937
776	152
777	612
778	720
779	489
780	693
781	608
782	530
783	520
784	740
785	907
786	692
787	143
788	689
789	717
790	924
791	426
792	919
793	677
794	169
795	630
796	410
797	802
798	47
799	736
800	825
801	832
802	911
803	927
804	489
805	266
806	399
807	318
808	36
809	858
810	475
811	820
812	644
813	812
814	622
815	220
816	494
817	291
818	176
819	961
820	697
821	478
822	59
823	835
824	505
825	216
826	729
827	328
828	174
829	416
830	13
831	373
832	485
833	976
834	506
835	53
836	69
837	992
838	844
839	962
840	704
841	641
842	530
843	796
844	203
845	503
846	590
847	501
848	585
849	989
850	217
851	610
852	672
853	730
854	561
855	582
856	151
857	91
858	448
859	599
860	925
861	492
862	780
863	790
864	136
865	67
866	904
867	520
868	537
869	576
870	404
871	56
872	621
873	218
874	83
875	265
876	290
877	713
878	163
879	535
880	215
881	752
882	816
883	8
884	4
885	453
886	984
887	625
888	798
889	899
890	655
891	619
892	663
893	903
894	363
895	82
896	76
897	221
898	813
899	790
900	60
901	602
902	822
903	898
904	340
905	934
906	668
907	456
908	852
909	20
910	626
911	747
912	755
913	342
914	148
915	326
916	272
917	383
918	982
919	382
920	444
921	461
922	309
923	73
924	767
925	228
926	422
927	516
928	379
929	698
930	926
931	496
932	412
933	13
934	903
935	542
936	523
937	837
938	847
939	79
940	513
941	219
942	755
943	41
944	455
945	706
946	288
947	593
948	834
949	252
950	702
951	980
952	757
953	366
954	982
955	859
956	895
957	931
958	395
959	912
960	963
961	633
962	486
963	233
964	600
965	67
966	292
967	697
968	953
969	977
970	79
971	314
972	146
973	216
974	610
975	449
976	866
977	575
978	233
979	253
980	114
981	71
982	609
983	370
984	805
985	352
986	493
987	989
988	836
989	241
990	191
991	302
992	19
993	793
994	392
995	504
996	889
997	469
998	904
999	40
1000	255
1001	424
1002	764
1003	369
1004	273
1005	313
1006	403
1007	90
1008	967
1009	841
1010	274
1011	831
1012	780
1013	78
1014	951
1015	77
1016	448
1017	334
1018	249
1019	574
1020	340
1021	986
1022	588
1023	511
1024	745
1025	739
1026	961
1027	8
1028	288
1029	640
1030	677
1031	221
1032	887
1033	939
1034	838
1035	928
1036	202
1037	688
1038	478
1039	956
1040	16
1041	570
1042	472
1043	722
1044	568
1045	254
1046	220
1047	248
1048	425
1049	588
1050	274
1051	933
1052	23
1053	623
1054	952
1055	862
1056	522
1057	384
1058	686
1059	1000
1060	300
1061	510
1062	373
1063	179
1064	792
1065	102
1066	438
1067	70
1068	452
1069	728
1070	119
1071	679
1072	856
1073	980
1074	333
1075	380
1076	532
1077	741
1078	406
1079	165
1080	66
1081	29
1082	877
1083	805
1084	495
1085	651
1086	651
1087	562
1088	297
1089	791
1090	615
1091	601
1092	475
1093	133
1094	157
1095	597
1096	104
1097	17
1098	180
1099	763
1100	137
1101	193
1102	654
1103	252
1104	60
1105	27
1106	683
1107	654
1108	813
1109	809
1110	417
1111	296
1112	950
1113	307
1114	360
1115	873
1116	738
1117	275
1118	586
1119	280
1120	256
1121	323
1122	232
1123	603
1124	528
1125	726
1126	314
1127	956
1128	394
1129	273
1130	139
1131	541
1132	284
1133	628
1134	851
1135	919
1136	147
1137	343
1138	45
1139	190
1140	659
1141	200
1142	885
1143	724
1144	829
1145	480
1146	342
1147	272
1148	236
1149	753
1150	842
1151	838
1152	583
1153	957
1154	793
1155	864
1156	353
1157	398
1158	796
1159	135
1160	577
1161	997
1162	179
1163	487
1164	2
1165	80
1166	662
1167	105
1168	315
1169	299
1170	633
1171	308
1172	54
1173	551
1174	668
1175	591
1176	390
1177	572
1178	87
1179	664
1180	897
1181	382
1182	794
1183	624
1184	545
1185	136
1186	42
1187	936
1188	623
1189	666
1190	540
1191	569
1192	104
1193	194
1194	605
1195	70
1196	394
1197	479
1198	645
1199	210
1200	235
1201	279
1202	316
1203	477
1204	247
1205	540
1206	421
1207	858
1208	169
1209	462
1210	391
1211	240
1212	797
1213	981
1214	542
1215	653
1216	249
1217	378
1218	977
1219	518
1220	440
1221	69
1222	310
1223	509
1224	212
1225	286
1226	188
1227	154
1228	3
1229	578
1230	122
1231	417
1232	421
1233	906
1234	933
1235	694
1236	883
1237	643
1238	748
1239	26
1240	501
1241	329
1242	584
1243	334
1244	381
1245	303
1246	958
1247	333
1248	905
1249	929
1250	433
1251	657
1252	544
1253	437
1254	573
1255	43
1256	1
1257	405
1258	569
1259	765
1260	915
1261	193
1262	517
1263	509
1264	71
1265	471
1266	430
1267	398
1268	558
1269	64
1270	99
1271	619
1272	107
1273	53
1274	667
1275	589
1276	543
1277	209
1278	224
1279	439
1280	684
1281	5
1282	72
1283	30
1284	102
1285	266
1286	285
1287	750
1288	113
1289	811
1290	704
1291	41
1292	278
1293	702
1294	75
1295	250
1296	143
1297	786
1298	108
1299	886
1300	731
1301	482
1302	732
1303	496
1304	789
1305	328
1306	214
1307	735
1308	944
1309	246
1310	840
1311	113
1312	184
1313	840
1314	133
1315	359
1316	499
1317	517
1318	487
1319	188
1320	851
1321	602
1322	536
1323	215
1324	701
1325	432
1326	784
1327	139
1328	43
1329	449
1330	555
1331	422
1332	981
1333	225
1334	995
1335	694
1336	565
1337	304
1338	86
1339	484
1340	267
1341	639
1342	183
1343	976
1344	237
1345	734
1346	490
1347	446
1348	859
1349	778
1350	63
1351	460
1352	703
1353	129
1354	894
1355	822
1356	766
1357	581
1358	737
1359	420
1360	627
1361	166
1362	403
1363	839
1364	255
1365	454
1366	721
1367	681
1368	792
1369	908
1370	329
1371	745
1372	716
1373	647
1374	98
1375	103
1376	9
1377	464
1378	925
1379	873
1380	455
1381	831
1382	209
1383	76
1384	405
1385	312
1386	109
1387	142
1388	491
1389	768
1390	798
1391	16
1392	28
1393	760
1394	241
1395	951
1396	892
1397	235
1398	539
1399	507
1400	994
1401	385
1402	695
1403	454
1404	785
1405	539
1406	415
1407	131
1408	913
1409	393
1410	397
1411	897
1412	773
1413	601
1414	95
1415	565
1416	930
1417	507
1418	808
1419	848
1420	616
1421	148
1422	100
1423	223
1424	639
1425	278
1426	776
1427	404
1428	414
1429	942
1430	140
1431	55
1432	603
1433	881
1434	544
1435	360
1436	24
1437	974
1438	376
1439	170
1440	833
1441	239
1442	182
1443	606
1444	192
1445	376
1446	171
1447	571
1448	243
1449	621
1450	827
1451	115
1452	165
1453	927
1454	44
1455	689
1456	89
1457	978
1458	414
1459	431
1460	305
1461	131
1462	54
1463	823
1464	140
1465	118
1466	324
1467	861
1468	949
1469	937
1470	348
1471	313
1472	339
1473	10
1474	896
1475	598
1476	37
1477	549
1478	983
1479	191
1480	466
1481	206
1482	549
1483	483
1484	463
1485	553
1486	63
1487	367
1488	323
1489	31
1490	107
1491	185
1492	848
1493	691
1494	311
1495	531
1496	566
1497	500
1498	932
1499	330
1500	553
1501	769
1502	413
1503	105
1504	120
1505	351
1506	357
1507	173
1508	768
1509	773
1510	594
1511	966
1512	350
1513	575
1514	681
1515	546
1516	752
1517	770
1518	300
1519	761
1520	380
1521	196
1522	4
1523	208
1524	556
1525	986
1526	484
1527	586
1528	320
1529	589
1530	239
1531	685
1532	748
1533	747
1534	11
1535	227
1536	769
1537	690
1538	368
1539	842
1540	823
1541	301
1542	306
1543	985
1544	187
1545	15
1546	889
1547	909
1548	967
1549	598
1550	135
1551	947
1552	932
1553	833
1554	613
1555	208
1556	554
1557	731
1558	885
1559	189
1560	186
1561	791
1562	960
1563	282
1564	948
1565	321
1566	732
1567	245
1568	850
1569	432
1570	613
1571	998
1572	296
1573	128
1574	508
1575	222
1576	15
1577	346
1578	564
1579	727
1580	495
1581	383
1582	629
1583	819
1584	837
1585	945
1586	413
1587	587
1588	315
1589	118
1590	251
1591	276
1592	68
1593	921
1594	537
1595	634
1596	30
1597	979
1598	834
1599	661
1600	649
1601	158
1602	847
1603	727
1604	400
1605	319
1606	649
1607	760
1608	445
1609	134
1610	687
1611	57
1612	451
1613	648
1614	415
1615	978
1616	92
1617	431
1618	443
1619	819
1620	699
1621	19
1622	367
1623	483
1624	259
1625	78
1626	784
1627	240
1628	524
1629	716
1630	761
1631	721
1632	204
1633	378
1634	810
1635	908
1636	321
1637	407
1638	138
1639	192
1640	306
1641	325
1642	393
1643	299
1644	312
1645	462
1646	269
1647	89
1648	578
1649	524
1650	465
1651	746
1652	876
1653	670
1654	874
1655	172
1656	824
1657	344
1658	596
1659	248
1660	830
1661	566
1662	736
1663	999
1664	810
1665	365
1666	912
1667	374
1668	969
1669	874
1670	910
1671	725
1672	711
1673	307
1674	526
1675	295
1676	200
1677	775
1678	408
1679	57
1680	795
1681	754
1682	676
1683	641
1684	437
1685	346
1686	536
1687	101
1688	948
1689	552
1690	705
1691	114
1692	116
1693	955
1694	990
1695	446
1696	326
1697	785
1698	806
1699	428
1700	941
1701	356
1702	341
1703	223
1704	171
1705	605
1706	776
1707	341
1708	738
1709	804
1710	190
1711	762
1712	400
1713	846
1714	875
1715	269
1716	206
1717	584
1718	257
1719	95
1720	941
1721	160
1722	746
1723	427
1724	521
1725	345
1726	199
1727	11
1728	985
1729	68
1730	189
1731	679
1732	690
1733	661
1734	251
1735	38
1736	628
1737	441
1738	782
1739	159
1740	806
1741	345
1742	218
1743	991
1744	364
1745	728
1746	618
1747	338
1748	438
1749	533
1750	943
1751	31
1752	795
1753	146
1754	158
1755	683
1756	906
1757	632
1758	744
1759	860
1760	24
1761	963
1762	186
1763	187
1764	830
1765	85
1766	500
1767	555
1768	128
1769	364
1770	857
1771	886
1772	289
1773	872
1774	123
1775	917
1776	124
1777	55
1778	441
1779	97
1780	596
1781	243
1782	98
1783	58
1784	362
1785	434
1786	672
1787	762
1788	918
1789	855
1790	988
1791	32
1792	867
1793	211
1794	965
1795	498
1796	723
1797	141
1798	943
1799	617
1800	491
1801	42
1802	723
1803	594
1804	463
1805	888
1806	236
1807	397
1808	436
1809	423
1810	505
1811	878
1812	744
1813	12
1814	289
1815	465
1816	365
1817	699
1818	705
1819	794
1820	800
1821	498
1822	656
1823	497
1824	513
1825	695
1826	571
1827	497
1828	336
1829	322
1830	435
1831	112
1832	100
1833	667
1834	10
1835	52
1836	237
1837	124
1838	75
1839	172
1840	917
1841	256
1842	17
1843	436
1844	849
1845	88
1846	562
1847	857
1848	926
1849	534
1850	767
1851	617
1852	846
1853	434
1854	353
1855	631
1856	123
1857	901
1858	930
1859	324
1860	955
1861	197
1862	934
1863	682
1864	800
1865	708
1866	832
1867	765
1868	418
1869	502
1870	110
1871	691
1872	480
1873	50
1874	652
1875	50
1876	211
1877	682
1878	616
1879	580
1880	714
1881	715
1882	61
1883	257
1884	473
1885	910
1886	58
1887	865
1888	386
1889	294
1890	110
1891	923
1892	322
1893	884
1894	853
1895	263
1896	427
1897	950
1898	547
1899	194
1900	965
1901	126
1902	863
1903	730
1904	476
1905	522
1906	141
1907	751
1908	959
1909	580
1910	127
1911	374
1912	882
1913	882
1914	460
1915	905
1916	435
1917	282
1918	450
1919	117
1920	959
1921	880
1922	368
1923	788
1924	202
1925	518
1926	271
1927	928
1928	48
1929	309
1930	758
1931	336
1932	331
1933	763
1934	129
1935	408
1936	972
1937	646
1938	570
1939	396
1940	231
1941	157
1942	669
1943	198
1944	38
1945	860
1946	198
1947	854
1948	637
1949	685
1950	878
1951	863
1952	711
1953	972
1954	788
1955	339
1956	656
1957	161
1958	680
1959	184
1960	854
1961	638
1962	445
1963	301
1964	294
1965	3
1966	988
1967	418
1968	618
1969	715
1970	701
1971	817
1972	865
1973	377
1974	526
1975	134
1976	155
1977	577
1978	28
1979	920
1980	20
1981	753
1982	979
1983	271
1984	940
1985	888
1986	409
1987	231
1988	957
1989	48
1990	550
1991	263
1992	550
1993	940
1994	629
1995	473
1996	909
1997	331
1998	853
1999	37
2000	311
